date,time,datetime,day,time_of_day,hour,payment_method,card_no.,amount,coffee_name
2024-08-06,17:44:05.067000,2024-08-06 17:44:05.067,Tuesday,Evening,17,card,ANON-0000-0000-0466,32.82,Cocoa
2024-08-06,19:04:04.544000,2024-08-06 19:04:04.544,Tuesday,Evening,19,card,ANON-0000-0000-0019,32.82,Latte
2024-08-06,19:05:23.110000,2024-08-06 19:05:23.110,Tuesday,Evening,19,card,ANON-0000-0000-0467,27.92,Americano with Milk
2024-08-06,20:04:27.133000,2024-08-06 20:04:27.133,Tuesday,Evening,20,card,ANON-0000-0000-0468,32.82,Latte
2024-08-07,08:55:48.455000,2024-08-07 08:55:48.455,Wednesday,Morning,8,card,ANON-0000-0000-0453,27.92,Americano with Milk
2024-08-07,12:12:26.800000,2024-08-07 12:12:26.800,Wednesday,Afternoon,12,card,ANON-0000-0000-0003,23.02,Americano
2024-08-07,12:13:40.664000,2024-08-07 12:13:40.664,Wednesday,Afternoon,12,card,ANON-0000-0000-0003,23.02,Americano
2024-08-07,13:11:16.155000,2024-08-07 13:11:16.155,Wednesday,Afternoon,13,card,ANON-0000-0000-0469,18.12,Espresso
2024-08-07,16:19:01.657000,2024-08-07 16:19:01.657,Wednesday,Afternoon,16,card,ANON-0000-0000-0470,23.02,Americano
2024-08-07,19:36:22.739000,2024-08-07 19:36:22.739,Wednesday,Evening,19,card,ANON-0000-0000-0009,32.82,Latte
2024-08-07,20:40:09.281000,2024-08-07 20:40:09.281,Wednesday,Evening,20,card,ANON-0000-0000-0442,32.82,Cocoa
2024-08-07,21:18:11.990000,2024-08-07 21:18:11.990,Wednesday,Evening,21,card,ANON-0000-0000-0328,32.82,Cappuccino
2024-08-07,22:28:56.686000,2024-08-07 22:28:56.686,Wednesday,Evening,22,card,ANON-0000-0000-0471,32.82,Latte
2024-08-07,22:32:15.971000,2024-08-07 22:32:15.971,Wednesday,Evening,22,card,ANON-0000-0000-0472,32.82,Latte
2024-08-08,08:46:36.204000,2024-08-08 08:46:36.204,Thursday,Morning,8,card,ANON-0000-0000-0141,18.12,Espresso
2024-08-08,08:47:28.686000,2024-08-08 08:47:28.686,Thursday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-08,12:27:05.373000,2024-08-08 12:27:05.373,Thursday,Afternoon,12,card,ANON-0000-0000-0420,27.92,Americano with Milk
2024-08-08,12:43:19.558000,2024-08-08 12:43:19.558,Thursday,Afternoon,12,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-08,12:44:14.953000,2024-08-08 12:44:14.953,Thursday,Afternoon,12,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-08,16:57:53.266000,2024-08-08 16:57:53.266,Thursday,Afternoon,16,card,ANON-0000-0000-0473,32.82,Cappuccino
2024-08-08,17:17:51.749000,2024-08-08 17:17:51.749,Thursday,Evening,17,card,ANON-0000-0000-0474,32.82,Cappuccino
2024-08-08,21:25:59.265000,2024-08-08 21:25:59.265,Thursday,Evening,21,card,ANON-0000-0000-0311,27.92,Americano with Milk
2024-08-09,07:35:22.340000,2024-08-09 07:35:22.340,Friday,Morning,7,card,ANON-0000-0000-0475,32.82,Latte
2024-08-09,09:53:34.553000,2024-08-09 09:53:34.553,Friday,Morning,9,card,ANON-0000-0000-0476,23.02,Americano
2024-08-09,10:13:07.537000,2024-08-09 10:13:07.537,Friday,Morning,10,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-09,10:26:47.174000,2024-08-09 10:26:47.174,Friday,Morning,10,card,ANON-0000-0000-0311,27.92,Americano with Milk
2024-08-09,11:28:08.722000,2024-08-09 11:28:08.722,Friday,Morning,11,card,ANON-0000-0000-0475,32.82,Latte
2024-08-09,11:29:48.682000,2024-08-09 11:29:48.682,Friday,Morning,11,card,ANON-0000-0000-0477,23.02,Americano
2024-08-09,18:56:27.712000,2024-08-09 18:56:27.712,Friday,Evening,18,card,ANON-0000-0000-0478,23.02,Americano
2024-08-09,19:03:06.611000,2024-08-09 19:03:06.611,Friday,Evening,19,card,ANON-0000-0000-0479,32.82,Hot Chocolate
2024-08-10,08:36:44.628000,2024-08-10 08:36:44.628,Saturday,Morning,8,card,ANON-0000-0000-0480,32.82,Cappuccino
2024-08-10,08:37:57.069000,2024-08-10 08:37:57.069,Saturday,Morning,8,card,ANON-0000-0000-0480,27.92,Americano with Milk
2024-08-10,08:45:09.019000,2024-08-10 08:45:09.019,Saturday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-10,11:52:33.836000,2024-08-10 11:52:33.836,Saturday,Morning,11,card,ANON-0000-0000-0012,23.02,Cortado
2024-08-10,11:54:23.534000,2024-08-10 11:54:23.534,Saturday,Morning,11,card,ANON-0000-0000-0012,23.02,Americano
2024-08-10,12:15:10.927000,2024-08-10 12:15:10.927,Saturday,Afternoon,12,card,ANON-0000-0000-0481,32.82,Latte
2024-08-10,12:33:12.454000,2024-08-10 12:33:12.454,Saturday,Afternoon,12,card,ANON-0000-0000-0463,27.92,Americano with Milk
2024-08-10,16:06:12.085000,2024-08-10 16:06:12.085,Saturday,Afternoon,16,card,ANON-0000-0000-0009,32.82,Latte
2024-08-10,21:16:48.562000,2024-08-10 21:16:48.562,Saturday,Evening,21,card,ANON-0000-0000-0482,32.82,Cocoa
2024-08-10,21:17:41.087000,2024-08-10 21:17:41.087,Saturday,Evening,21,card,ANON-0000-0000-0482,32.82,Cocoa
2024-08-10,21:37:41.517000,2024-08-10 21:37:41.517,Saturday,Evening,21,card,ANON-0000-0000-0442,32.82,Cocoa
2024-08-11,09:52:36.590000,2024-08-11 09:52:36.590,Sunday,Morning,9,card,ANON-0000-0000-0440,32.82,Latte
2024-08-11,09:53:43.564000,2024-08-11 09:53:43.564,Sunday,Morning,9,card,ANON-0000-0000-0440,32.82,Latte
2024-08-11,10:17:23.636000,2024-08-11 10:17:23.636,Sunday,Morning,10,card,ANON-0000-0000-0347,27.92,Americano with Milk
2024-08-11,11:56:41.144000,2024-08-11 11:56:41.144,Sunday,Morning,11,card,ANON-0000-0000-0480,32.82,Cappuccino
2024-08-11,11:57:41.269000,2024-08-11 11:57:41.269,Sunday,Morning,11,card,ANON-0000-0000-0480,27.92,Americano with Milk
2024-08-11,12:20:19.570000,2024-08-11 12:20:19.570,Sunday,Afternoon,12,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-11,15:53:51.552000,2024-08-11 15:53:51.552,Sunday,Afternoon,15,card,ANON-0000-0000-0483,32.82,Latte
2024-08-11,15:55:14.853000,2024-08-11 15:55:14.853,Sunday,Afternoon,15,card,ANON-0000-0000-0484,27.92,Americano with Milk
2024-08-11,15:56:27.697000,2024-08-11 15:56:27.697,Sunday,Afternoon,15,card,ANON-0000-0000-0484,32.82,Cocoa
2024-08-11,16:27:35.126000,2024-08-11 16:27:35.126,Sunday,Afternoon,16,card,ANON-0000-0000-0414,32.82,Cappuccino
2024-08-11,16:28:38.296000,2024-08-11 16:28:38.296,Sunday,Afternoon,16,card,ANON-0000-0000-0485,18.12,Espresso
2024-08-11,21:30:32.549000,2024-08-11 21:30:32.549,Sunday,Evening,21,card,ANON-0000-0000-0486,23.02,Cortado
2024-08-11,21:41:09.070000,2024-08-11 21:41:09.070,Sunday,Evening,21,card,ANON-0000-0000-0475,32.82,Latte
2024-08-11,21:43:10.108000,2024-08-11 21:43:10.108,Sunday,Evening,21,card,ANON-0000-0000-0487,32.82,Latte
2024-08-11,22:39:29.913000,2024-08-11 22:39:29.913,Sunday,Evening,22,card,ANON-0000-0000-0488,32.82,Cappuccino
2024-08-12,08:26:19.458000,2024-08-12 08:26:19.458,Monday,Morning,8,card,ANON-0000-0000-0367,32.82,Hot Chocolate
2024-08-12,11:15:04.771000,2024-08-12 11:15:04.771,Monday,Morning,11,card,ANON-0000-0000-0489,27.92,Americano with Milk
2024-08-12,11:19:29.513000,2024-08-12 11:19:29.513,Monday,Morning,11,card,ANON-0000-0000-0490,23.02,Americano
2024-08-12,11:20:23.640000,2024-08-12 11:20:23.640,Monday,Morning,11,card,ANON-0000-0000-0490,32.82,Latte
2024-08-12,11:44:28.384000,2024-08-12 11:44:28.384,Monday,Morning,11,card,ANON-0000-0000-0491,32.82,Latte
2024-08-12,14:04:03.399000,2024-08-12 14:04:03.399,Monday,Afternoon,14,card,ANON-0000-0000-0492,18.12,Espresso
2024-08-12,14:05:06.931000,2024-08-12 14:05:06.931,Monday,Afternoon,14,card,ANON-0000-0000-0492,27.92,Americano with Milk
2024-08-12,15:33:33.110000,2024-08-12 15:33:33.110,Monday,Afternoon,15,card,ANON-0000-0000-0493,27.92,Americano with Milk
2024-08-12,18:05:04.830000,2024-08-12 18:05:04.830,Monday,Evening,18,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-12,21:25:49.351000,2024-08-12 21:25:49.351,Monday,Evening,21,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-12,21:37:38.041000,2024-08-12 21:37:38.041,Monday,Evening,21,card,ANON-0000-0000-0494,32.82,Latte
2024-08-12,22:58:20.072000,2024-08-12 22:58:20.072,Monday,Evening,22,card,ANON-0000-0000-0134,32.82,Cappuccino
2024-08-12,22:59:18.544000,2024-08-12 22:59:18.544,Monday,Evening,22,card,ANON-0000-0000-0134,32.82,Cappuccino
2024-08-13,08:44:30.187000,2024-08-13 08:44:30.187,Tuesday,Morning,8,card,ANON-0000-0000-0495,27.92,Americano with Milk
2024-08-13,09:14:21.598000,2024-08-13 09:14:21.598,Tuesday,Morning,9,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-13,09:45:56.370000,2024-08-13 09:45:56.370,Tuesday,Morning,9,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-08-13,10:42:08.773000,2024-08-13 10:42:08.773,Tuesday,Morning,10,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-13,11:59:47.612000,2024-08-13 11:59:47.612,Tuesday,Morning,11,card,ANON-0000-0000-0496,32.82,Latte
2024-08-13,13:01:41.487000,2024-08-13 13:01:41.487,Tuesday,Afternoon,13,card,ANON-0000-0000-0497,27.92,Americano with Milk
2024-08-13,14:45:39.689000,2024-08-13 14:45:39.689,Tuesday,Afternoon,14,card,ANON-0000-0000-0494,32.82,Latte
2024-08-13,15:47:56.703000,2024-08-13 15:47:56.703,Tuesday,Afternoon,15,card,ANON-0000-0000-0498,32.82,Cappuccino
2024-08-13,15:55:29.579000,2024-08-13 15:55:29.579,Tuesday,Afternoon,15,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-13,20:29:34.531000,2024-08-13 20:29:34.531,Tuesday,Evening,20,card,ANON-0000-0000-0499,32.82,Latte
2024-08-13,20:30:37.150000,2024-08-13 20:30:37.150,Tuesday,Evening,20,card,ANON-0000-0000-0499,32.82,Cocoa
2024-08-13,20:44:22.991000,2024-08-13 20:44:22.991,Tuesday,Evening,20,card,ANON-0000-0000-0500,32.82,Cappuccino
2024-08-13,21:00:44.688000,2024-08-13 21:00:44.688,Tuesday,Evening,21,card,ANON-0000-0000-0501,23.02,Cortado
2024-08-14,07:35:48.103000,2024-08-14 07:35:48.103,Wednesday,Morning,7,card,ANON-0000-0000-0475,32.82,Latte
2024-08-14,07:36:55.599000,2024-08-14 07:36:55.599,Wednesday,Morning,7,card,ANON-0000-0000-0472,32.82,Cappuccino
2024-08-14,10:09:29.125000,2024-08-14 10:09:29.125,Wednesday,Morning,10,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-14,11:39:07.882000,2024-08-14 11:39:07.882,Wednesday,Morning,11,card,ANON-0000-0000-0095,18.12,Espresso
2024-08-14,12:49:16.951000,2024-08-14 12:49:16.951,Wednesday,Afternoon,12,card,ANON-0000-0000-0502,23.02,Americano
2024-08-14,12:51:04.870000,2024-08-14 12:51:04.870,Wednesday,Afternoon,12,card,ANON-0000-0000-0450,23.02,Americano
2024-08-14,15:21:27.260000,2024-08-14 15:21:27.260,Wednesday,Afternoon,15,card,ANON-0000-0000-0503,32.82,Latte
2024-08-14,17:24:22.788000,2024-08-14 17:24:22.788,Wednesday,Evening,17,card,ANON-0000-0000-0504,23.02,Americano
2024-08-14,18:10:03.723000,2024-08-14 18:10:03.723,Wednesday,Evening,18,card,ANON-0000-0000-0505,23.02,Cortado
2024-08-14,18:59:18.279000,2024-08-14 18:59:18.279,Wednesday,Evening,18,card,ANON-0000-0000-0506,27.92,Americano with Milk
2024-08-14,19:34:51.731000,2024-08-14 19:34:51.731,Wednesday,Evening,19,card,ANON-0000-0000-0012,32.82,Latte
2024-08-14,19:35:48.545000,2024-08-14 19:35:48.545,Wednesday,Evening,19,card,ANON-0000-0000-0012,23.02,Cortado
2024-08-14,21:41:33.021000,2024-08-14 21:41:33.021,Wednesday,Evening,21,card,ANON-0000-0000-0507,32.82,Latte
2024-08-15,09:36:11.153000,2024-08-15 09:36:11.153,Thursday,Morning,9,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-15,09:37:02.172000,2024-08-15 09:37:02.172,Thursday,Morning,9,card,ANON-0000-0000-0508,32.82,Cappuccino
2024-08-15,09:38:04.903000,2024-08-15 09:38:04.903,Thursday,Morning,9,card,ANON-0000-0000-0509,32.82,Hot Chocolate
2024-08-15,09:38:49.735000,2024-08-15 09:38:49.735,Thursday,Morning,9,card,ANON-0000-0000-0509,32.82,Latte
2024-08-15,12:38:37.563000,2024-08-15 12:38:37.563,Thursday,Afternoon,12,card,ANON-0000-0000-0232,32.82,Latte
2024-08-15,13:48:13.601000,2024-08-15 13:48:13.601,Thursday,Afternoon,13,card,ANON-0000-0000-0510,32.82,Latte
2024-08-15,14:17:48.183000,2024-08-15 14:17:48.183,Thursday,Afternoon,14,card,ANON-0000-0000-0012,23.02,Americano
2024-08-15,14:18:50.777000,2024-08-15 14:18:50.777,Thursday,Afternoon,14,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-15,17:53:52.225000,2024-08-15 17:53:52.225,Thursday,Evening,17,card,ANON-0000-0000-0511,27.92,Americano with Milk
2024-08-15,19:10:58.222000,2024-08-15 19:10:58.222,Thursday,Evening,19,card,ANON-0000-0000-0512,32.82,Hot Chocolate
2024-08-15,19:11:54.036000,2024-08-15 19:11:54.036,Thursday,Evening,19,card,ANON-0000-0000-0512,27.92,Americano with Milk
2024-08-15,19:41:30.244000,2024-08-15 19:41:30.244,Thursday,Evening,19,card,ANON-0000-0000-0513,27.92,Americano with Milk
2024-08-15,19:42:37.987000,2024-08-15 19:42:37.987,Thursday,Evening,19,card,ANON-0000-0000-0513,23.02,Americano
2024-08-15,20:40:41.516000,2024-08-15 20:40:41.516,Thursday,Evening,20,card,ANON-0000-0000-0514,32.82,Cappuccino
2024-08-15,21:35:20.080000,2024-08-15 21:35:20.080,Thursday,Evening,21,card,ANON-0000-0000-0040,18.12,Espresso
2024-08-15,21:36:11.033000,2024-08-15 21:36:11.033,Thursday,Evening,21,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-16,12:29:16.732000,2024-08-16 12:29:16.732,Friday,Afternoon,12,card,ANON-0000-0000-0513,32.82,Latte
2024-08-16,12:54:17.452000,2024-08-16 12:54:17.452,Friday,Afternoon,12,card,ANON-0000-0000-0515,23.02,Americano
2024-08-16,13:36:12.798000,2024-08-16 13:36:12.798,Friday,Afternoon,13,card,ANON-0000-0000-0429,27.92,Americano with Milk
2024-08-16,15:18:51.737000,2024-08-16 15:18:51.737,Friday,Afternoon,15,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-16,15:19:39.274000,2024-08-16 15:19:39.274,Friday,Afternoon,15,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-17,09:16:53.491000,2024-08-17 09:16:53.491,Saturday,Morning,9,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-17,09:18:08.983000,2024-08-17 09:18:08.983,Saturday,Morning,9,card,ANON-0000-0000-0516,32.82,Cappuccino
2024-08-17,10:53:41.327000,2024-08-17 10:53:41.327,Saturday,Morning,10,card,ANON-0000-0000-0517,27.92,Americano with Milk
2024-08-17,11:58:41.649000,2024-08-17 11:58:41.649,Saturday,Morning,11,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-17,11:59:28.298000,2024-08-17 11:59:28.298,Saturday,Morning,11,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-17,13:18:40.184000,2024-08-17 13:18:40.184,Saturday,Afternoon,13,card,ANON-0000-0000-0518,27.92,Americano with Milk
2024-08-17,16:31:54.837000,2024-08-17 16:31:54.837,Saturday,Afternoon,16,card,ANON-0000-0000-0277,23.02,Cortado
2024-08-17,16:33:48.977000,2024-08-17 16:33:48.977,Saturday,Afternoon,16,card,ANON-0000-0000-0192,32.82,Latte
2024-08-17,18:48:58.852000,2024-08-17 18:48:58.852,Saturday,Evening,18,card,ANON-0000-0000-0456,32.82,Cappuccino
2024-08-17,21:18:56.806000,2024-08-17 21:18:56.806,Saturday,Evening,21,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-17,22:42:39.351000,2024-08-17 22:42:39.351,Saturday,Evening,22,card,ANON-0000-0000-0519,32.82,Latte
2024-08-18,08:09:42.601000,2024-08-18 08:09:42.601,Sunday,Morning,8,card,ANON-0000-0000-0520,32.82,Cappuccino
2024-08-18,08:32:05.597000,2024-08-18 08:32:05.597,Sunday,Morning,8,card,ANON-0000-0000-0521,32.82,Cappuccino
2024-08-18,08:41:06.249000,2024-08-18 08:41:06.249,Sunday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-18,08:56:01.292000,2024-08-18 08:56:01.292,Sunday,Morning,8,card,ANON-0000-0000-0522,27.92,Americano with Milk
2024-08-18,12:31:40.892000,2024-08-18 12:31:40.892,Sunday,Afternoon,12,card,ANON-0000-0000-0463,32.82,Cappuccino
2024-08-18,14:30:21.605000,2024-08-18 14:30:21.605,Sunday,Afternoon,14,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-18,18:24:10.776000,2024-08-18 18:24:10.776,Sunday,Evening,18,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024-08-18,18:26:03.786000,2024-08-18 18:26:03.786,Sunday,Evening,18,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024-08-18,18:27:17.553000,2024-08-18 18:27:17.553,Sunday,Evening,18,card,ANON-0000-0000-0523,23.02,Americano
2024-08-18,18:28:13.069000,2024-08-18 18:28:13.069,Sunday,Evening,18,card,ANON-0000-0000-0523,23.02,Americano
2024-08-19,15:09:48.982000,2024-08-19 15:09:48.982,Monday,Afternoon,15,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024-08-19,15:10:51.212000,2024-08-19 15:10:51.212,Monday,Afternoon,15,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024-08-19,21:21:12.081000,2024-08-19 21:21:12.081,Monday,Evening,21,card,ANON-0000-0000-0507,32.82,Latte
2024-08-19,21:31:57.036000,2024-08-19 21:31:57.036,Monday,Evening,21,card,ANON-0000-0000-0491,32.82,Cocoa
2024-08-20,08:27:16.408000,2024-08-20 08:27:16.408,Tuesday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-20,08:29:14.916000,2024-08-20 08:29:14.916,Tuesday,Morning,8,card,ANON-0000-0000-0525,32.82,Latte
2024-08-20,08:49:47.474000,2024-08-20 08:49:47.474,Tuesday,Morning,8,card,ANON-0000-0000-0526,18.12,Espresso
2024-08-20,08:50:36.343000,2024-08-20 08:50:36.343,Tuesday,Morning,8,card,ANON-0000-0000-0526,23.02,Cortado
2024-08-20,09:14:54.885000,2024-08-20 09:14:54.885,Tuesday,Morning,9,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-20,11:09:55.575000,2024-08-20 11:09:55.575,Tuesday,Morning,11,card,ANON-0000-0000-0527,23.02,Americano
2024-08-20,11:11:39.083000,2024-08-20 11:11:39.083,Tuesday,Morning,11,card,ANON-0000-0000-0528,23.02,Americano
2024-08-20,11:12:31.181000,2024-08-20 11:12:31.181,Tuesday,Morning,11,card,ANON-0000-0000-0529,23.02,Americano
2024-08-20,11:42:20,2024-08-20 11:42:20.000,Tuesday,Morning,11,card,ANON-0000-0000-0141,32.82,Latte
2024-08-20,20:42:40.873000,2024-08-20 20:42:40.873,Tuesday,Evening,20,card,ANON-0000-0000-0530,32.82,Latte
2024-08-20,20:44:14.852000,2024-08-20 20:44:14.852,Tuesday,Evening,20,card,ANON-0000-0000-0531,32.82,Latte
2024-08-20,20:45:12.346000,2024-08-20 20:45:12.346,Tuesday,Evening,20,card,ANON-0000-0000-0531,32.82,Latte
2024-08-20,20:46:03.989000,2024-08-20 20:46:03.989,Tuesday,Evening,20,card,ANON-0000-0000-0532,32.82,Latte
2024-08-21,07:59:13.098000,2024-08-21 07:59:13.098,Wednesday,Morning,7,card,ANON-0000-0000-0533,27.92,Americano with Milk
2024-08-21,08:40:27.393000,2024-08-21 08:40:27.393,Wednesday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-21,10:13:32.404000,2024-08-21 10:13:32.404,Wednesday,Morning,10,card,ANON-0000-0000-0375,23.02,Americano
2024-08-21,10:38:44.527000,2024-08-21 10:38:44.527,Wednesday,Morning,10,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-08-21,11:51:41.439000,2024-08-21 11:51:41.439,Wednesday,Morning,11,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-21,13:17:10.750000,2024-08-21 13:17:10.750,Wednesday,Afternoon,13,card,ANON-0000-0000-0534,32.82,Latte
2024-08-21,19:42:03.523000,2024-08-21 19:42:03.523,Wednesday,Evening,19,card,ANON-0000-0000-0507,32.82,Latte
2024-08-22,09:22:26.297000,2024-08-22 09:22:26.297,Thursday,Morning,9,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-22,10:09:23.470000,2024-08-22 10:09:23.470,Thursday,Morning,10,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024-08-22,10:47:59.356000,2024-08-22 10:47:59.356,Thursday,Morning,10,card,ANON-0000-0000-0535,27.92,Americano with Milk
2024-08-22,14:16:12.066000,2024-08-22 14:16:12.066,Thursday,Afternoon,14,card,ANON-0000-0000-0510,32.82,Latte
2024-08-22,14:26:58.298000,2024-08-22 14:26:58.298,Thursday,Afternoon,14,card,ANON-0000-0000-0536,32.82,Latte
2024-08-22,15:07:07.427000,2024-08-22 15:07:07.427,Thursday,Afternoon,15,card,ANON-0000-0000-0537,32.82,Cappuccino
2024-08-22,15:27:27.317000,2024-08-22 15:27:27.317,Thursday,Afternoon,15,card,ANON-0000-0000-0538,23.02,Americano
2024-08-23,07:43:16.127000,2024-08-23 07:43:16.127,Friday,Morning,7,card,ANON-0000-0000-0475,32.82,Latte
2024-08-23,08:21:48.054000,2024-08-23 08:21:48.054,Friday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-23,08:22:56.567000,2024-08-23 08:22:56.567,Friday,Morning,8,card,ANON-0000-0000-0425,32.82,Latte
2024-08-23,08:33:38.712000,2024-08-23 08:33:38.712,Friday,Morning,8,card,ANON-0000-0000-0225,23.02,Americano
2024-08-23,08:34:35.002000,2024-08-23 08:34:35.002,Friday,Morning,8,card,ANON-0000-0000-0225,23.02,Americano
2024-08-23,09:14:52.024000,2024-08-23 09:14:52.024,Friday,Morning,9,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024-08-23,10:10:58.704000,2024-08-23 10:10:58.704,Friday,Morning,10,card,ANON-0000-0000-0539,32.82,Cocoa
2024-08-23,10:11:55.469000,2024-08-23 10:11:55.469,Friday,Morning,10,card,ANON-0000-0000-0539,23.02,Americano
2024-08-23,10:39:12.279000,2024-08-23 10:39:12.279,Friday,Morning,10,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-23,11:12:59.387000,2024-08-23 11:12:59.387,Friday,Morning,11,card,ANON-0000-0000-0540,32.82,Hot Chocolate
2024-08-23,13:24:54.748000,2024-08-23 13:24:54.748,Friday,Afternoon,13,card,ANON-0000-0000-0541,23.02,Americano
2024-08-23,15:28:52.779000,2024-08-23 15:28:52.779,Friday,Afternoon,15,card,ANON-0000-0000-0542,23.02,Americano
2024-08-23,19:48:02.807000,2024-08-23 19:48:02.807,Friday,Evening,19,card,ANON-0000-0000-0507,32.82,Latte
2024-08-24,08:13:42.270000,2024-08-24 08:13:42.270,Saturday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-24,08:14:47.637000,2024-08-24 08:14:47.637,Saturday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-24,08:44:11.575000,2024-08-24 08:44:11.575,Saturday,Morning,8,card,ANON-0000-0000-0543,23.02,Cortado
2024-08-24,10:18:09.485000,2024-08-24 10:18:09.485,Saturday,Morning,10,card,ANON-0000-0000-0544,18.12,Espresso
2024-08-24,10:18:52.263000,2024-08-24 10:18:52.263,Saturday,Morning,10,card,ANON-0000-0000-0544,18.12,Espresso
2024-08-24,10:19:49.243000,2024-08-24 10:19:49.243,Saturday,Morning,10,card,ANON-0000-0000-0544,23.02,Americano
2024-08-25,08:14:37.382000,2024-08-25 08:14:37.382,Sunday,Morning,8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-25,08:26:27.671000,2024-08-25 08:26:27.671,Sunday,Morning,8,card,ANON-0000-0000-0408,23.02,Americano
